"ID;""RegioVanVestiging"";""RegioVanVertrek"";""Perioden"";""TussenGemeentenVerhuisdePersonen_1"""
"168008;""CR27  "";""CR01  "";""2011JJ00"";""      19"""
"168009;""CR27  "";""CR01  "";""2012JJ00"";""      11"""
"168010;""CR27  "";""CR01  "";""2013JJ00"";""      16"""
"168011;""CR27  "";""CR01  "";""2014JJ00"";""      38"""
"168012;""CR27  "";""CR01  "";""2015JJ00"";""      64"""
"168013;""CR27  "";""CR01  "";""2016JJ00"";""      66"""
"168014;""CR27  "";""CR01  "";""2017JJ00"";""      23"""
"168015;""CR27  "";""CR01  "";""2018JJ00"";""      43"""
"168016;""CR27  "";""CR02  "";""2011JJ00"";""       8"""
"168017;""CR27  "";""CR02  "";""2012JJ00"";""       8"""
"168018;""CR27  "";""CR02  "";""2013JJ00"";""       4"""
"168019;""CR27  "";""CR02  "";""2014JJ00"";""      11"""
"168020;""CR27  "";""CR02  "";""2015JJ00"";""       4"""
"168021;""CR27  "";""CR02  "";""2016JJ00"";""       7"""
"168022;""CR27  "";""CR02  "";""2017JJ00"";""       9"""
"168023;""CR27  "";""CR02  "";""2018JJ00"";""       4"""
"168024;""CR27  "";""CR03  "";""2011JJ00"";""      71"""
"168025;""CR27  "";""CR03  "";""2012JJ00"";""      70"""
"168026;""CR27  "";""CR03  "";""2013JJ00"";""      73"""
"168027;""CR27  "";""CR03  "";""2014JJ00"";""      91"""
"168028;""CR27  "";""CR03  "";""2015JJ00"";""      85"""
"168029;""CR27  "";""CR03  "";""2016JJ00"";""      81"""
"168030;""CR27  "";""CR03  "";""2017JJ00"";""     100"""
"168031;""CR27  "";""CR03  "";""2018JJ00"";""      98"""
"168032;""CR27  "";""CR04  "";""2011JJ00"";""      53"""
"168033;""CR27  "";""CR04  "";""2012JJ00"";""      26"""
"168034;""CR27  "";""CR04  "";""2013JJ00"";""      51"""
"168035;""CR27  "";""CR04  "";""2014JJ00"";""      36"""
"168036;""CR27  "";""CR04  "";""2015JJ00"";""      47"""
"168037;""CR27  "";""CR04  "";""2016JJ00"";""      45"""
"168038;""CR27  "";""CR04  "";""2017JJ00"";""      58"""
"168039;""CR27  "";""CR04  "";""2018JJ00"";""      30"""
"168040;""CR27  "";""CR05  "";""2011JJ00"";""      10"""
"168041;""CR27  "";""CR05  "";""2012JJ00"";""      14"""
"168042;""CR27  "";""CR05  "";""2013JJ00"";""      20"""
"168043;""CR27  "";""CR05  "";""2014JJ00"";""      24"""
"168044;""CR27  "";""CR05  "";""2015JJ00"";""      21"""
"168045;""CR27  "";""CR05  "";""2016JJ00"";""      18"""
"168046;""CR27  "";""CR05  "";""2017JJ00"";""      26"""
"168047;""CR27  "";""CR05  "";""2018JJ00"";""      10"""
"168048;""CR27  "";""CR06  "";""2011JJ00"";""      28"""
"168049;""CR27  "";""CR06  "";""2012JJ00"";""      35"""
"168050;""CR27  "";""CR06  "";""2013JJ00"";""      35"""
"168051;""CR27  "";""CR06  "";""2014JJ00"";""      29"""
"168052;""CR27  "";""CR06  "";""2015JJ00"";""      24"""
"168053;""CR27  "";""CR06  "";""2016JJ00"";""      16"""
"168054;""CR27  "";""CR06  "";""2017JJ00"";""      19"""
"168055;""CR27  "";""CR06  "";""2018JJ00"";""      25"""
"168056;""CR27  "";""CR07  "";""2011JJ00"";""      28"""
"168057;""CR27  "";""CR07  "";""2012JJ00"";""      30"""
"168058;""CR27  "";""CR07  "";""2013JJ00"";""      24"""
"168059;""CR27  "";""CR07  "";""2014JJ00"";""      22"""
"168060;""CR27  "";""CR07  "";""2015JJ00"";""      34"""
"168061;""CR27  "";""CR07  "";""2016JJ00"";""      93"""
"168062;""CR27  "";""CR07  "";""2017JJ00"";""      68"""
"168063;""CR27  "";""CR07  "";""2018JJ00"";""      34"""
"168064;""CR27  "";""CR08  "";""2011JJ00"";""      23"""
"168065;""CR27  "";""CR08  "";""2012JJ00"";""      28"""
"168066;""CR27  "";""CR08  "";""2013JJ00"";""      17"""
"168067;""CR27  "";""CR08  "";""2014JJ00"";""      17"""
"168068;""CR27  "";""CR08  "";""2015JJ00"";""      18"""
"168069;""CR27  "";""CR08  "";""2016JJ00"";""      17"""
"168070;""CR27  "";""CR08  "";""2017JJ00"";""      19"""
"168071;""CR27  "";""CR08  "";""2018JJ00"";""      13"""
"168072;""CR27  "";""CR09  "";""2011JJ00"";""      18"""
"168073;""CR27  "";""CR09  "";""2012JJ00"";""      18"""
"168074;""CR27  "";""CR09  "";""2013JJ00"";""       6"""
"168075;""CR27  "";""CR09  "";""2014JJ00"";""      10"""
"168076;""CR27  "";""CR09  "";""2015JJ00"";""      12"""
"168077;""CR27  "";""CR09  "";""2016JJ00"";""      12"""
"168078;""CR27  "";""CR09  "";""2017JJ00"";""      25"""
"168079;""CR27  "";""CR09  "";""2018JJ00"";""      34"""
"168080;""CR27  "";""CR10  "";""2011JJ00"";""      41"""
"168081;""CR27  "";""CR10  "";""2012JJ00"";""      44"""
"168082;""CR27  "";""CR10  "";""2013JJ00"";""      46"""
"168083;""CR27  "";""CR10  "";""2014JJ00"";""      40"""
"168084;""CR27  "";""CR10  "";""2015JJ00"";""      34"""
"168085;""CR27  "";""CR10  "";""2016JJ00"";""      41"""
"168086;""CR27  "";""CR10  "";""2017JJ00"";""      32"""
"168087;""CR27  "";""CR10  "";""2018JJ00"";""      32"""
"168088;""CR27  "";""CR11  "";""2011JJ00"";""      19"""
"168089;""CR27  "";""CR11  "";""2012JJ00"";""      31"""
"168090;""CR27  "";""CR11  "";""2013JJ00"";""      32"""
"168091;""CR27  "";""CR11  "";""2014JJ00"";""      20"""
"168092;""CR27  "";""CR11  "";""2015JJ00"";""       9"""
"168093;""CR27  "";""CR11  "";""2016JJ00"";""      24"""
"168094;""CR27  "";""CR11  "";""2017JJ00"";""      42"""
"168095;""CR27  "";""CR11  "";""2018JJ00"";""      31"""
"168096;""CR27  "";""CR12  "";""2011JJ00"";""      62"""
"168097;""CR27  "";""CR12  "";""2012JJ00"";""      95"""
"168098;""CR27  "";""CR12  "";""2013JJ00"";""      97"""
"168099;""CR27  "";""CR12  "";""2014JJ00"";""      93"""
"168100;""CR27  "";""CR12  "";""2015JJ00"";""      90"""
"168101;""CR27  "";""CR12  "";""2016JJ00"";""      96"""
"168102;""CR27  "";""CR12  "";""2017JJ00"";""     130"""
"168103;""CR27  "";""CR12  "";""2018JJ00"";""      81"""
"168104;""CR27  "";""CR13  "";""2011JJ00"";""     120"""
"168105;""CR27  "";""CR13  "";""2012JJ00"";""     117"""
"168106;""CR27  "";""CR13  "";""2013JJ00"";""     139"""
"168107;""CR27  "";""CR13  "";""2014JJ00"";""     173"""
"168108;""CR27  "";""CR13  "";""2015JJ00"";""     109"""
"168109;""CR27  "";""CR13  "";""2016JJ00"";""     127"""
"168110;""CR27  "";""CR13  "";""2017JJ00"";""     162"""
"168111;""CR27  "";""CR13  "";""2018JJ00"";""     155"""
"168112;""CR27  "";""CR14  "";""2011JJ00"";""      53"""
"168113;""CR27  "";""CR14  "";""2012JJ00"";""      49"""
"168114;""CR27  "";""CR14  "";""2013JJ00"";""      60"""
"168115;""CR27  "";""CR14  "";""2014JJ00"";""      65"""
"168116;""CR27  "";""CR14  "";""2015JJ00"";""      28"""
"168117;""CR27  "";""CR14  "";""2016JJ00"";""      70"""
"168118;""CR27  "";""CR14  "";""2017JJ00"";""      81"""
"168119;""CR27  "";""CR14  "";""2018JJ00"";""      47"""
"168120;""CR27  "";""CR15  "";""2011JJ00"";""     121"""
"168121;""CR27  "";""CR15  "";""2012JJ00"";""     127"""
"168122;""CR27  "";""CR15  "";""2013JJ00"";""     139"""
"168123;""CR27  "";""CR15  "";""2014JJ00"";""     135"""
"168124;""CR27  "";""CR15  "";""2015JJ00"";""      94"""
"168125;""CR27  "";""CR15  "";""2016JJ00"";""     124"""
"168126;""CR27  "";""CR15  "";""2017JJ00"";""     169"""
"168127;""CR27  "";""CR15  "";""2018JJ00"";""     113"""
"168128;""CR27  "";""CR16  "";""2011JJ00"";""      30"""
"168129;""CR27  "";""CR16  "";""2012JJ00"";""      29"""
"168130;""CR27  "";""CR16  "";""2013JJ00"";""      36"""
"168131;""CR27  "";""CR16  "";""2014JJ00"";""      34"""
"168132;""CR27  "";""CR16  "";""2015JJ00"";""      29"""
"168133;""CR27  "";""CR16  "";""2016JJ00"";""      30"""
"168134;""CR27  "";""CR16  "";""2017JJ00"";""      47"""
"168135;""CR27  "";""CR16  "";""2018JJ00"";""      45"""
"168136;""CR27  "";""CR17  "";""2011JJ00"";""     390"""
"168137;""CR27  "";""CR17  "";""2012JJ00"";""     375"""
"168138;""CR27  "";""CR17  "";""2013JJ00"";""     390"""
"168139;""CR27  "";""CR17  "";""2014JJ00"";""     505"""
"168140;""CR27  "";""CR17  "";""2015JJ00"";""     399"""
"168141;""CR27  "";""CR17  "";""2016JJ00"";""     443"""
"168142;""CR27  "";""CR17  "";""2017JJ00"";""     430"""
"168143;""CR27  "";""CR17  "";""2018JJ00"";""     435"""
"168144;""CR27  "";""CR18  "";""2011JJ00"";""      67"""
"168145;""CR27  "";""CR18  "";""2012JJ00"";""      57"""
"168146;""CR27  "";""CR18  "";""2013JJ00"";""      55"""
"168147;""CR27  "";""CR18  "";""2014JJ00"";""      68"""
"168148;""CR27  "";""CR18  "";""2015JJ00"";""      69"""
"168149;""CR27  "";""CR18  "";""2016JJ00"";""      87"""
"168150;""CR27  "";""CR18  "";""2017JJ00"";""      88"""
"168151;""CR27  "";""CR18  "";""2018JJ00"";""      69"""
"168152;""CR27  "";""CR19  "";""2011JJ00"";""      59"""
"168153;""CR27  "";""CR19  "";""2012JJ00"";""      46"""
"168154;""CR27  "";""CR19  "";""2013JJ00"";""      61"""
"168155;""CR27  "";""CR19  "";""2014JJ00"";""      51"""
"168156;""CR27  "";""CR19  "";""2015JJ00"";""      59"""
"168157;""CR27  "";""CR19  "";""2016JJ00"";""      47"""
"168158;""CR27  "";""CR19  "";""2017JJ00"";""      59"""
"168159;""CR27  "";""CR19  "";""2018JJ00"";""      56"""
"168160;""CR27  "";""CR20  "";""2011JJ00"";""      52"""
"168161;""CR27  "";""CR20  "";""2012JJ00"";""      37"""
"168162;""CR27  "";""CR20  "";""2013JJ00"";""      39"""
"168163;""CR27  "";""CR20  "";""2014JJ00"";""      55"""
"168164;""CR27  "";""CR20  "";""2015JJ00"";""      29"""
"168165;""CR27  "";""CR20  "";""2016JJ00"";""      40"""
"168166;""CR27  "";""CR20  "";""2017JJ00"";""      55"""
"168167;""CR27  "";""CR20  "";""2018JJ00"";""      37"""
"168168;""CR27  "";""CR21  "";""2011JJ00"";""     106"""
"168169;""CR27  "";""CR21  "";""2012JJ00"";""      95"""
"168170;""CR27  "";""CR21  "";""2013JJ00"";""     103"""
"168171;""CR27  "";""CR21  "";""2014JJ00"";""     127"""
"168172;""CR27  "";""CR21  "";""2015JJ00"";""      81"""
"168173;""CR27  "";""CR21  "";""2016JJ00"";""      72"""
"168174;""CR27  "";""CR21  "";""2017JJ00"";""      81"""
"168175;""CR27  "";""CR21  "";""2018JJ00"";""      85"""
"168176;""CR27  "";""CR22  "";""2011JJ00"";""      23"""
"168177;""CR27  "";""CR22  "";""2012JJ00"";""      35"""
"168178;""CR27  "";""CR22  "";""2013JJ00"";""      24"""
"168179;""CR27  "";""CR22  "";""2014JJ00"";""      33"""
"168180;""CR27  "";""CR22  "";""2015JJ00"";""      18"""
"168181;""CR27  "";""CR22  "";""2016JJ00"";""      28"""
"168182;""CR27  "";""CR22  "";""2017JJ00"";""      21"""
"168183;""CR27  "";""CR22  "";""2018JJ00"";""      29"""
"168184;""CR27  "";""CR23  "";""2011JJ00"";""     349"""
"168185;""CR27  "";""CR23  "";""2012JJ00"";""     354"""
"168186;""CR27  "";""CR23  "";""2013JJ00"";""     413"""
"168187;""CR27  "";""CR23  "";""2014JJ00"";""     479"""
"168188;""CR27  "";""CR23  "";""2015JJ00"";""     375"""
"168189;""CR27  "";""CR23  "";""2016JJ00"";""     364"""
"168190;""CR27  "";""CR23  "";""2017JJ00"";""     459"""
"168191;""CR27  "";""CR23  "";""2018JJ00"";""     403"""
"168192;""CR27  "";""CR24  "";""2011JJ00"";""      75"""
"168193;""CR27  "";""CR24  "";""2012JJ00"";""      74"""
"168194;""CR27  "";""CR24  "";""2013JJ00"";""      94"""
"168195;""CR27  "";""CR24  "";""2014JJ00"";""     114"""
"168196;""CR27  "";""CR24  "";""2015JJ00"";""      66"""
"168197;""CR27  "";""CR24  "";""2016JJ00"";""      72"""
"168198;""CR27  "";""CR24  "";""2017JJ00"";""     113"""
"168199;""CR27  "";""CR24  "";""2018JJ00"";""      88"""
"168200;""CR27  "";""CR25  "";""2011JJ00"";""     297"""
"168201;""CR27  "";""CR25  "";""2012JJ00"";""     265"""
"168202;""CR27  "";""CR25  "";""2013JJ00"";""     354"""
"168203;""CR27  "";""CR25  "";""2014JJ00"";""     324"""
"168204;""CR27  "";""CR25  "";""2015JJ00"";""     347"""
"168205;""CR27  "";""CR25  "";""2016JJ00"";""     344"""
"168206;""CR27  "";""CR25  "";""2017JJ00"";""     379"""
"168207;""CR27  "";""CR25  "";""2018JJ00"";""     354"""
"168208;""CR27  "";""CR26  "";""2011JJ00"";""    3222"""
"168209;""CR27  "";""CR26  "";""2012JJ00"";""    3134"""
"168210;""CR27  "";""CR26  "";""2013JJ00"";""    3321"""
"168211;""CR27  "";""CR26  "";""2014JJ00"";""    3526"""
"168212;""CR27  "";""CR26  "";""2015JJ00"";""    3907"""
"168213;""CR27  "";""CR26  "";""2016JJ00"";""    4036"""
"168214;""CR27  "";""CR26  "";""2017JJ00"";""    4634"""
"168215;""CR27  "";""CR26  "";""2018JJ00"";""    4777"""
"168216;""CR27  "";""CR27  "";""2011JJ00"";""     836"""
"168217;""CR27  "";""CR27  "";""2012JJ00"";""     882"""
"168218;""CR27  "";""CR27  "";""2013JJ00"";""     891"""
"168219;""CR27  "";""CR27  "";""2014JJ00"";""    1004"""
"168220;""CR27  "";""CR27  "";""2015JJ00"";""     995"""
"168221;""CR27  "";""CR27  "";""2016JJ00"";""    1058"""
"168222;""CR27  "";""CR27  "";""2017JJ00"";""    1177"""
"168223;""CR27  "";""CR27  "";""2018JJ00"";""     919"""
"168224;""CR27  "";""CR28  "";""2011JJ00"";""     157"""
"168225;""CR27  "";""CR28  "";""2012JJ00"";""     163"""
"168226;""CR27  "";""CR28  "";""2013JJ00"";""     160"""
"168227;""CR27  "";""CR28  "";""2014JJ00"";""     154"""
"168228;""CR27  "";""CR28  "";""2015JJ00"";""     148"""
"168229;""CR27  "";""CR28  "";""2016JJ00"";""     169"""
"168230;""CR27  "";""CR28  "";""2017JJ00"";""     153"""
"168231;""CR27  "";""CR28  "";""2018JJ00"";""     167"""
"168232;""CR27  "";""CR29  "";""2011JJ00"";""    1215"""
"168233;""CR27  "";""CR29  "";""2012JJ00"";""    1208"""
"168234;""CR27  "";""CR29  "";""2013JJ00"";""    1246"""
"168235;""CR27  "";""CR29  "";""2014JJ00"";""    1315"""
"168236;""CR27  "";""CR29  "";""2015JJ00"";""    1327"""
"168237;""CR27  "";""CR29  "";""2016JJ00"";""    1547"""
"168238;""CR27  "";""CR29  "";""2017JJ00"";""    1810"""
"168239;""CR27  "";""CR29  "";""2018JJ00"";""    1724"""
"168240;""CR27  "";""CR30  "";""2011JJ00"";""     114"""
"168241;""CR27  "";""CR30  "";""2012JJ00"";""     121"""
"168242;""CR27  "";""CR30  "";""2013JJ00"";""     146"""
"168243;""CR27  "";""CR30  "";""2014JJ00"";""     111"""
"168244;""CR27  "";""CR30  "";""2015JJ00"";""     114"""
"168245;""CR27  "";""CR30  "";""2016JJ00"";""     114"""
"168246;""CR27  "";""CR30  "";""2017JJ00"";""     147"""
"168247;""CR27  "";""CR30  "";""2018JJ00"";""     149"""
"168248;""CR27  "";""CR31  "";""2011JJ00"";""      11"""
"168249;""CR27  "";""CR31  "";""2012JJ00"";""      19"""
"168250;""CR27  "";""CR31  "";""2013JJ00"";""      27"""
"168251;""CR27  "";""CR31  "";""2014JJ00"";""      29"""
"168252;""CR27  "";""CR31  "";""2015JJ00"";""      18"""
"168253;""CR27  "";""CR31  "";""2016JJ00"";""      29"""
"168254;""CR27  "";""CR31  "";""2017JJ00"";""      20"""
"168255;""CR27  "";""CR31  "";""2018JJ00"";""      23"""
"168256;""CR27  "";""CR32  "";""2011JJ00"";""      93"""
"168257;""CR27  "";""CR32  "";""2012JJ00"";""      86"""
"168258;""CR27  "";""CR32  "";""2013JJ00"";""     109"""
"168259;""CR27  "";""CR32  "";""2014JJ00"";""      90"""
"168260;""CR27  "";""CR32  "";""2015JJ00"";""      95"""
"168261;""CR27  "";""CR32  "";""2016JJ00"";""     101"""
"168262;""CR27  "";""CR32  "";""2017JJ00"";""      96"""
"168263;""CR27  "";""CR32  "";""2018JJ00"";""      90"""
"168264;""CR27  "";""CR33  "";""2011JJ00"";""     137"""
"168265;""CR27  "";""CR33  "";""2012JJ00"";""     154"""
"168266;""CR27  "";""CR33  "";""2013JJ00"";""     183"""
"168267;""CR27  "";""CR33  "";""2014JJ00"";""     169"""
"168268;""CR27  "";""CR33  "";""2015JJ00"";""     177"""
"168269;""CR27  "";""CR33  "";""2016JJ00"";""     168"""
"168270;""CR27  "";""CR33  "";""2017JJ00"";""     171"""
"168271;""CR27  "";""CR33  "";""2018JJ00"";""     190"""
"168272;""CR27  "";""CR34  "";""2011JJ00"";""      66"""
"168273;""CR27  "";""CR34  "";""2012JJ00"";""     111"""
"168274;""CR27  "";""CR34  "";""2013JJ00"";""      80"""
"168275;""CR27  "";""CR34  "";""2014JJ00"";""      96"""
"168276;""CR27  "";""CR34  "";""2015JJ00"";""      77"""
"168277;""CR27  "";""CR34  "";""2016JJ00"";""      76"""
"168278;""CR27  "";""CR34  "";""2017JJ00"";""     102"""
"168279;""CR27  "";""CR34  "";""2018JJ00"";""      94"""
"168280;""CR27  "";""CR35  "";""2011JJ00"";""      91"""
"168281;""CR27  "";""CR35  "";""2012JJ00"";""      67"""
"168282;""CR27  "";""CR35  "";""2013JJ00"";""      83"""
"168283;""CR27  "";""CR35  "";""2014JJ00"";""     105"""
"168284;""CR27  "";""CR35  "";""2015JJ00"";""      83"""
"168285;""CR27  "";""CR35  "";""2016JJ00"";""     111"""
"168286;""CR27  "";""CR35  "";""2017JJ00"";""      95"""
"168287;""CR27  "";""CR35  "";""2018JJ00"";""      93"""
"168288;""CR27  "";""CR36  "";""2011JJ00"";""     140"""
"168289;""CR27  "";""CR36  "";""2012JJ00"";""     127"""
"168290;""CR27  "";""CR36  "";""2013JJ00"";""     136"""
"168291;""CR27  "";""CR36  "";""2014JJ00"";""     152"""
"168292;""CR27  "";""CR36  "";""2015JJ00"";""     142"""
"168293;""CR27  "";""CR36  "";""2016JJ00"";""     115"""
"168294;""CR27  "";""CR36  "";""2017JJ00"";""     160"""
"168295;""CR27  "";""CR36  "";""2018JJ00"";""     135"""
"168296;""CR27  "";""CR37  "";""2011JJ00"";""      36"""
"168297;""CR27  "";""CR37  "";""2012JJ00"";""      38"""
"168298;""CR27  "";""CR37  "";""2013JJ00"";""      24"""
"168299;""CR27  "";""CR37  "";""2014JJ00"";""      27"""
"168300;""CR27  "";""CR37  "";""2015JJ00"";""      22"""
"168301;""CR27  "";""CR37  "";""2016JJ00"";""      22"""
"168302;""CR27  "";""CR37  "";""2017JJ00"";""      26"""
"168303;""CR27  "";""CR37  "";""2018JJ00"";""      23"""
"168304;""CR27  "";""CR38  "";""2011JJ00"";""      28"""
"168305;""CR27  "";""CR38  "";""2012JJ00"";""      23"""
"168306;""CR27  "";""CR38  "";""2013JJ00"";""      21"""
"168307;""CR27  "";""CR38  "";""2014JJ00"";""      33"""
"168308;""CR27  "";""CR38  "";""2015JJ00"";""      22"""
"168309;""CR27  "";""CR38  "";""2016JJ00"";""      20"""
"168310;""CR27  "";""CR38  "";""2017JJ00"";""      34"""
"168311;""CR27  "";""CR38  "";""2018JJ00"";""      12"""
"168312;""CR27  "";""CR39  "";""2011JJ00"";""      68"""
"168313;""CR27  "";""CR39  "";""2012JJ00"";""      93"""
"168314;""CR27  "";""CR39  "";""2013JJ00"";""      75"""
"168315;""CR27  "";""CR39  "";""2014JJ00"";""      76"""
"168316;""CR27  "";""CR39  "";""2015JJ00"";""      71"""
"168317;""CR27  "";""CR39  "";""2016JJ00"";""      88"""
"168318;""CR27  "";""CR39  "";""2017JJ00"";""      95"""
"168319;""CR27  "";""CR39  "";""2018JJ00"";""      77"""
"168320;""CR27  "";""CR40  "";""2011JJ00"";""      81"""
"168321;""CR27  "";""CR40  "";""2012JJ00"";""      96"""
"168322;""CR27  "";""CR40  "";""2013JJ00"";""     135"""
"168323;""CR27  "";""CR40  "";""2014JJ00"";""     144"""
"168324;""CR27  "";""CR40  "";""2015JJ00"";""     173"""
"168325;""CR27  "";""CR40  "";""2016JJ00"";""     119"""
"168326;""CR27  "";""CR40  "";""2017JJ00"";""     105"""
"168327;""CR27  "";""CR40  "";""2018JJ00"";""      93"""
"171912;""CR28  "";""CR01  "";""2011JJ00"";""      20"""
"171913;""CR28  "";""CR01  "";""2012JJ00"";""      21"""
"171914;""CR28  "";""CR01  "";""2013JJ00"";""      21"""
"171915;""CR28  "";""CR01  "";""2014JJ00"";""      46"""
"171916;""CR28  "";""CR01  "";""2015JJ00"";""      52"""
"171917;""CR28  "";""CR01  "";""2016JJ00"";""      61"""
"171918;""CR28  "";""CR01  "";""2017JJ00"";""      20"""
"171919;""CR28  "";""CR01  "";""2018JJ00"";""     111"""
"171920;""CR28  "";""CR02  "";""2011JJ00"";""       4"""
"171921;""CR28  "";""CR02  "";""2012JJ00"";""       6"""
"171922;""CR28  "";""CR02  "";""2013JJ00"";""       5"""
"171923;""CR28  "";""CR02  "";""2014JJ00"";""       5"""
"171924;""CR28  "";""CR02  "";""2015JJ00"";""       1"""
"171925;""CR28  "";""CR02  "";""2016JJ00"";""       9"""
"171926;""CR28  "";""CR02  "";""2017JJ00"";""       4"""
"171927;""CR28  "";""CR02  "";""2018JJ00"";""       9"""
"171928;""CR28  "";""CR03  "";""2011JJ00"";""      43"""
"171929;""CR28  "";""CR03  "";""2012JJ00"";""      43"""
"171930;""CR28  "";""CR03  "";""2013JJ00"";""      51"""
"171931;""CR28  "";""CR03  "";""2014JJ00"";""      43"""
"171932;""CR28  "";""CR03  "";""2015JJ00"";""      52"""
"171933;""CR28  "";""CR03  "";""2016JJ00"";""      74"""
"171934;""CR28  "";""CR03  "";""2017JJ00"";""      81"""
"171935;""CR28  "";""CR03  "";""2018JJ00"";""      61"""
"171936;""CR28  "";""CR04  "";""2011JJ00"";""      39"""
"171937;""CR28  "";""CR04  "";""2012JJ00"";""      32"""
"171938;""CR28  "";""CR04  "";""2013JJ00"";""      31"""
"171939;""CR28  "";""CR04  "";""2014JJ00"";""      50"""
"171940;""CR28  "";""CR04  "";""2015JJ00"";""      49"""
"171941;""CR28  "";""CR04  "";""2016JJ00"";""      41"""
"171942;""CR28  "";""CR04  "";""2017JJ00"";""      42"""
"171943;""CR28  "";""CR04  "";""2018JJ00"";""      61"""
"171944;""CR28  "";""CR05  "";""2011JJ00"";""       6"""
"171945;""CR28  "";""CR05  "";""2012JJ00"";""       6"""
"171946;""CR28  "";""CR05  "";""2013JJ00"";""       4"""
"171947;""CR28  "";""CR05  "";""2014JJ00"";""       6"""
